(1437599359, 77)
(1437599360, 75)
(1437599361, 93)
(1437599362, 91)
(1437599363, 151)
(1437599364, 64)
(1437599365, 72)
(1437599366, 81)
(1437599367, 71)
(1437599368, 96)
(1437599369, 85)
(1437599370, 86)
(1437599371, 76)
(1437599372, 75)
(1437599373, 91)
(1437599374, 80)
(1437599375, 74)
(1437599376, 69)
(1437599377, 96)
(1437599378, 97)
(1437599379, 142)
(1437599380, 89)
(1437599381, 49)
(1437599382, 95)
(1437599383, 103)
(1437599384, 97)
(1437599385, 80)
(1437599386, 85)
(1437599387, 78)
(1437599388, 72)
(1437599389, 80)
(1437599390, 74)
(1437599391, 59)
(1437599392, 73)
(1437599393, 72)
(1437599394, 73)
(1437599395, 68)
(1437599396, 61)
(1437599397, 99)
(1437599398, 65)
(1437599399, 77)
(1437599400, 67)
(1437599401, 78)
(1437599402, 93)
(1437599403, 78)
(1437599404, 93)
(1437599405, 80)
(1437599406, 61)
(1437599407, 88)
(1437599408, 79)
(1437599409, 81)
(1437599410, 74)
(1437599411, 80)
(1437599412, 82)
(1437599413, 101)
(1437599414, 87)
(1437599415, 83)
(1437599416, 77)
(1437599417, 166)
(1437599418, 122)
(1437599419, 100)
(1437599420, 107)
(1437599421, 73)
(1437599422, 74)
(1437599423, 72)
(1437599424, 99)
(1437599425, 69)
(1437599426, 98)
(1437599427, 103)
